"","UnitID","Set","Alt","X_1","X_2","X_3","X_4","X_5","X_6","y"
"4954",191795927,5,2,1,0,0,1,0,45000,0
"4955",191795927,6,1,0,0,0,1,1,25000,1
"4956",191795927,6,2,1,1,1,0,0,50000,0
"4957",191795927,7,1,1,0,1,1,0,20000,2
"4958",191795927,7,2,0,1,0,0,1,20000,0
"4959",191795927,8,1,1,0,1,1,1,55000,2
"4960",191795927,8,2,0,1,0,0,0,35000,0
"4961",191795927,9,1,1,0,0,1,0,35000,1
"4962",191795927,9,2,0,1,1,0,1,45000,0
"4963",191795927,10,1,0,0,1,0,0,25000,2
"4964",191795927,10,2,1,1,0,1,1,45000,0
"4965",191795927,11,1,0,1,1,0,1,60000,2
"4966",191795927,11,2,1,0,0,1,0,20000,0
"4967",191795927,12,1,0,0,1,0,1,60000,2
"4968",191795927,12,2,1,1,0,1,0,25000,0
"4969",191932927,1,1,0,0,0,0,1,20000,1
"4970",191932927,1,2,1,1,0,1,0,30000,0
"4971",191932927,2,1,1,0,1,0,0,35000,1
"4972",191932927,2,2,0,1,0,1,1,55000,0
"4973",191932927,3,1,1,0,1,0,1,50000,1
"4974",191932927,3,2,0,1,1,1,0,35000,0
"4975",191932927,4,1,0,0,1,0,0,25000,1
"4976",191932927,4,2,1,1,0,1,1,40000,0
"4977",191932927,5,1,0,0,0,1,1,55000,2
"4978",191932927,5,2,1,1,0,0,0,50000,0
"4979",191932927,6,1,0,0,0,0,1,30000,1
"4980",191932927,6,2,1,1,1,0,0,20000,0
"4981",191932927,7,1,1,0,0,0,1,45000,1
"4982",191932927,7,2,0,1,1,1,0,45000,0
"4983",191932927,8,1,0,1,1,0,0,20000,2
"4984",191932927,8,2,1,0,0,0,1,55000,0
"4985",191932927,9,1,1,1,0,0,0,30000,1
"4986",191932927,9,2,0,0,1,1,1,60000,0
"4987",191932927,10,1,1,1,0,1,1,25000,2
"4988",191932927,10,2,0,0,1,0,0,40000,0
"4989",191932927,11,1,1,0,0,0,1,60000,1
"4990",191932927,11,2,0,1,1,1,0,45000,0
"4991",191932927,12,1,1,0,1,0,1,35000,1
"4992",191932927,12,2,0,1,0,1,0,50000,0
"4993",191933024,1,1,0,1,1,1,0,50000,2
"4994",191933024,1,2,1,0,0,0,1,25000,0
"4995",191933024,2,1,0,0,1,1,0,55000,1
"4996",191933024,2,2,1,1,0,0,1,30000,0
"4997",191933024,3,1,0,1,1,1,1,30000,2
"4998",191933024,3,2,1,1,1,0,0,40000,0
"4999",191933024,4,1,0,1,1,0,0,25000,2
"5000",191933024,4,2,1,0,0,1,1,45000,0
"5001",191933024,5,1,1,1,0,0,1,35000,2
"5002",191933024,5,2,0,0,1,1,0,60000,0
"5003",191933024,6,1,1,1,0,1,0,50000,1
"5004",191933024,6,2,0,0,1,0,1,25000,0
"5005",191933024,7,1,1,1,1,0,1,55000,2
"5006",191933024,7,2,0,0,0,1,0,30000,0
"5007",191933024,8,1,1,0,0,0,1,50000,2
"5008",191933024,8,2,0,1,1,1,0,40000,0
"5009",191933024,9,1,1,1,1,0,0,60000,2
"5010",191933024,9,2,0,0,0,1,1,20000,0
"5011",191933024,10,1,1,1,1,0,0,20000,2
"5012",191933024,10,2,0,0,0,1,1,50000,0
"5013",191933024,11,1,0,0,1,0,0,30000,2
"5014",191933024,11,2,1,0,0,1,1,45000,0
"5015",191933024,12,1,1,0,1,1,1,40000,2
"5016",191933024,12,2,0,1,0,0,0,55000,0
"5017",191946139,1,1,0,0,1,1,1,55000,2
"5018",191946139,1,2,0,1,0,0,0,20000,0
"5019",191946139,2,1,1,1,1,1,1,35000,2
"5020",191946139,2,2,1,0,0,0,0,25000,0
"5021",191946139,3,1,0,0,0,1,0,20000,1
"5022",191946139,3,2,1,1,1,1,1,30000,0
"5023",191946139,4,1,1,1,0,0,1,25000,1
"5024",191946139,4,2,0,0,1,1,0,55000,0
"5025",191946139,5,1,0,1,1,1,1,60000,2
"5026",191946139,5,2,1,0,0,0,0,30000,0
"5027",191946139,6,1,0,0,0,0,1,40000,1
"5028",191946139,6,2,1,1,1,1,0,50000,0
"5029",191946139,7,1,0,1,1,1,0,40000,2
"5030",191946139,7,2,1,1,0,0,1,45000,0
"5031",191946139,8,1,1,1,0,1,0,55000,1
"5032",191946139,8,2,0,0,1,0,1,60000,0
"5033",191946139,9,1,1,0,1,1,1,20000,2
"5034",191946139,9,2,0,1,0,0,0,25000,0
"5035",191946139,10,1,1,1,1,1,0,45000,2
"5036",191946139,10,2,0,0,0,0,1,50000,0
"5037",191946139,11,1,0,1,1,0,0,20000,2
"5038",191946139,11,2,1,0,0,1,1,60000,0
"5039",191946139,12,1,1,1,1,0,1,30000,2
"5040",191946139,12,2,0,0,0,1,1,55000,0
"5041",191946499,1,1,0,1,0,0,0,50000,1
"5042",191946499,1,2,1,1,1,1,1,35000,0
"5043",191946499,2,1,0,0,1,0,0,25000,1
"5044",191946499,2,2,1,1,0,1,1,40000,0
"5045",191946499,3,1,1,1,0,0,0,30000,2
"5046",191946499,3,2,0,0,1,1,1,20000,0
"5047",191946499,4,1,0,0,1,0,0,30000,1
"5048",191946499,4,2,1,1,0,1,1,50000,0
"5049",191946499,5,1,0,1,1,1,0,20000,1
"5050",191946499,5,2,1,0,1,1,1,25000,0
"5051",191946499,6,1,1,0,1,1,0,35000,2
"5052",191946499,6,2,0,1,0,0,1,30000,0
"5053",191946499,7,1,0,1,0,1,0,25000,2
"5054",191946499,7,2,1,0,1,0,1,35000,0
"5055",191946499,8,1,1,0,0,0,1,60000,1
"5056",191946499,8,2,0,1,1,1,1,25000,0
"5057",191946499,9,1,1,0,0,0,1,55000,2
"5058",191946499,9,2,0,1,1,1,0,40000,0
"5059",191946499,10,1,0,0,0,0,0,40000,1
"5060",191946499,10,2,1,1,1,1,1,55000,0
"5061",191946499,11,1,1,0,0,1,0,60000,2
"5062",191946499,11,2,0,1,1,0,1,50000,0
"5063",191946499,12,1,0,0,1,1,1,45000,2
"5064",191946499,12,2,1,1,0,0,0,55000,0
"5065",191986998,1,1,1,0,0,0,1,25000,1
"5066",191986998,1,2,0,1,1,1,0,40000,0
"5067",191986998,2,1,1,0,1,1,1,60000,2
"5068",191986998,2,2,0,1,0,0,0,20000,0
"5069",191986998,3,1,1,1,1,0,1,50000,2
"5070",191986998,3,2,0,0,0,1,0,30000,0
"5071",191986998,4,1,0,1,0,1,1,25000,2
"5072",191986998,4,2,1,0,1,0,0,35000,0
"5073",191986998,5,1,0,0,1,1,1,20000,2
"5074",191986998,5,2,1,1,0,1,0,30000,0
"5075",191986998,6,1,1,1,0,0,0,30000,1
"5076",191986998,6,2,0,0,1,1,1,50000,0
"5077",191986998,7,1,0,0,0,0,1,30000,1
"5078",191986998,7,2,1,1,1,1,1,50000,0
"5079",191986998,8,1,0,1,1,1,0,55000,1
"5080",191986998,8,2,1,0,0,0,1,20000,0
"5081",191986998,9,1,0,0,1,0,1,55000,2
"5082",191986998,9,2,1,1,0,1,0,45000,0
"5083",191986998,10,1,1,0,0,0,1,35000,2
"5084",191986998,10,2,0,1,1,1,0,25000,0
"5085",191986998,11,1,0,0,1,0,0,20000,1
"5086",191986998,11,2,1,1,0,1,1,60000,0
"5087",191986998,12,1,1,0,1,0,1,35000,2
"5088",191986998,12,2,0,1,0,1,0,40000,0
"5089",191995742,1,1,1,0,1,0,1,55000,2
"5090",191995742,1,2,0,0,0,1,0,25000,0
"5091",191995742,2,1,0,1,0,1,1,55000,2
"5092",191995742,2,2,1,0,1,0,0,60000,0
"5093",191995742,3,1,0,0,0,0,0,35000,1
"5094",191995742,3,2,0,0,1,1,0,20000,0
"5095",191995742,4,1,1,1,0,1,1,50000,2
"5096",191995742,4,2,0,0,0,0,0,55000,0
"5097",191995742,5,1,0,1,1,1,1,40000,2
"5098",191995742,5,2,1,0,0,0,0,35000,0
"5099",191995742,6,1,0,0,0,0,0,45000,1
"5100",191995742,6,2,1,1,1,1,1,60000,0
"5101",191995742,7,1,0,0,0,1,1,45000,2
"5102",191995742,7,2,1,1,1,0,0,60000,0
"5103",191995742,8,1,1,0,1,1,0,25000,2
"5104",191995742,8,2,1,1,0,0,1,45000,0
"5105",191995742,9,1,1,0,1,0,1,40000,1
"5106",191995742,9,2,0,1,0,1,0,30000,0
"5107",191995742,10,1,0,1,0,0,1,40000,1
"5108",191995742,10,2,1,0,1,1,0,25000,0
"5109",191995742,11,1,0,1,1,0,0,40000,1
"5110",191995742,11,2,1,0,0,1,1,60000,0
"5111",191995742,12,1,0,1,0,1,0,60000,1
"5112",191995742,12,2,1,1,1,0,1,50000,0
"5113",191995887,1,1,1,1,0,0,0,60000,1
"5114",191995887,1,2,0,0,1,1,1,25000,0
"5115",191995887,2,1,1,0,0,1,0,20000,2
"5116",191995887,2,2,0,0,1,0,0,25000,0
"5117",191995887,3,1,0,0,1,0,0,55000,1
"5118",191995887,3,2,1,1,0,1,1,20000,0
"5119",191995887,4,1,1,1,0,0,1,60000,1
"5120",191995887,4,2,0,0,1,1,0,25000,0
"5121",191995887,5,1,0,1,0,1,1,40000,2
"5122",191995887,5,2,1,0,1,0,0,60000,0
"5123",191995887,6,1,1,0,1,0,1,45000,2
"5124",191995887,6,2,0,1,0,1,0,50000,0
"5125",191995887,7,1,0,1,1,0,1,35000,2
"5126",191995887,7,2,1,0,0,1,0,40000,0
"5127",191995887,8,1,1,0,0,0,1,35000,2
"5128",191995887,8,2,0,1,1,1,0,45000,0
"5129",191995887,9,1,0,1,0,0,0,35000,2
"5130",191995887,9,2,1,0,0,1,1,40000,0
"5131",191995887,10,1,0,0,0,0,1,55000,1
"5132",191995887,10,2,1,1,1,1,0,30000,0
"5133",191995887,11,1,0,1,0,0,1,35000,1
"5134",191995887,11,2,1,0,1,0,0,20000,0
"5135",191995887,12,1,1,0,0,1,0,50000,1
"5136",191995887,12,2,0,1,1,0,1,45000,0
"5137",191995955,1,1,0,0,0,1,0,40000,2
"5138",191995955,1,2,1,0,1,0,0,55000,0
"5139",191995955,2,1,1,1,0,1,1,35000,1
"5140",191995955,2,2,0,0,1,0,0,45000,0
"5141",191995955,3,1,0,0,0,0,1,25000,1
"5142",191995955,3,2,1,1,1,1,0,40000,0
"5143",191995955,4,1,0,0,1,1,1,35000,2
"5144",191995955,4,2,1,1,0,0,0,25000,0
"5145",191995955,5,1,1,0,0,1,0,50000,1
"5146",191995955,5,2,0,1,0,0,1,60000,0
"5147",191995955,6,1,0,0,1,0,1,60000,2
"5148",191995955,6,2,1,1,0,1,0,50000,0
"5149",191995955,7,1,1,0,0,1,0,45000,1
"5150",191995955,7,2,0,1,1,0,1,30000,0
"5151",191995955,8,1,1,0,0,0,0,40000,1
"5152",191995955,8,2,0,1,1,1,1,20000,0
"5153",191995955,9,1,0,1,0,1,1,35000,2
"5154",191995955,9,2,1,0,1,0,0,45000,0
"5155",191995955,10,1,1,0,1,1,0,25000,2
"5156",191995955,10,2,0,1,0,0,1,40000,0
"5157",191995955,11,1,1,1,1,1,1,60000,2
"5158",191995955,11,2,0,0,0,0,0,55000,0
"5159",191995955,12,1,1,0,1,0,1,35000,2
"5160",191995955,12,2,0,1,0,1,0,30000,0
"5161",191996072,1,1,0,0,0,1,1,60000,1
"5162",191996072,1,2,1,1,1,0,0,45000,0
"5163",191996072,2,1,1,0,0,0,1,35000,2
"5164",191996072,2,2,0,0,1,1,0,45000,0
"5165",191996072,3,1,0,1,0,0,0,60000,1
"5166",191996072,3,2,1,0,1,1,1,35000,0
"5167",191996072,4,1,1,1,0,0,0,35000,1
"5168",191996072,4,2,0,0,1,1,0,20000,0
"5169",191996072,5,1,0,0,1,0,0,50000,1
"5170",191996072,5,2,1,1,0,1,1,20000,0
"5171",191996072,6,1,0,0,1,0,0,20000,2
"5172",191996072,6,2,1,1,0,1,1,40000,0
"5173",191996072,7,1,1,0,1,0,0,55000,2
"5174",191996072,7,2,0,1,0,1,1,60000,0
"5175",191996072,8,1,1,1,1,1,1,30000,2
"5176",191996072,8,2,0,0,0,0,0,55000,0
"5177",191996072,9,1,0,1,0,0,1,25000,2
"5178",191996072,9,2,1,0,1,1,0,60000,0
"5179",191996072,10,1,1,1,0,1,0,25000,2
"5180",191996072,10,2,0,0,1,0,1,55000,0
"5181",191996072,11,1,0,1,1,1,1,35000,1
"5182",191996072,11,2,1,0,0,0,1,25000,0
"5183",191996072,12,1,0,0,0,1,0,20000,2
"5184",191996072,12,2,1,1,1,0,0,40000,0
"5185",192000491,1,1,1,1,0,1,1,45000,2
"5186",192000491,1,2,0,0,0,0,0,60000,0
"5187",192000491,2,1,1,1,0,1,0,20000,1
"5188",192000491,2,2,0,0,1,0,1,35000,0
"5189",192000491,3,1,1,0,1,1,1,55000,2
"5190",192000491,3,2,0,0,0,0,0,25000,0
"5191",192000491,4,1,1,0,1,0,0,30000,2
"5192",192000491,4,2,0,1,0,1,1,25000,0
"5193",192000491,5,1,0,0,0,1,0,20000,1
"5194",192000491,5,2,1,1,1,0,1,60000,0
"5195",192000491,6,1,1,1,1,0,0,35000,2
"5196",192000491,6,2,0,0,0,1,1,30000,0
"5197",192000491,7,1,0,1,1,0,1,40000,2
"5198",192000491,7,2,1,0,1,1,0,25000,0
"5199",192000491,8,1,1,1,0,0,0,30000,1
"5200",192000491,8,2,0,0,1,1,1,45000,0
"5201",192000491,9,1,0,0,0,1,0,45000,1
"5202",192000491,9,2,0,1,1,0,1,50000,0
"5203",192000491,10,1,0,1,1,0,0,30000,2
"5204",192000491,10,2,1,0,0,1,0,40000,0
"5205",192000491,11,1,0,0,1,0,0,45000,1
"5206",192000491,11,2,1,1,0,1,1,50000,0
"5207",192000491,12,1,1,1,0,0,1,35000,2
"5208",192000491,12,2,0,0,1,1,0,40000,0
"5209",192017860,1,1,0,1,0,1,1,35000,1
"5210",192017860,1,2,1,0,1,0,1,40000,0
"5211",192017860,2,1,1,1,1,0,1,25000,2
"5212",192017860,2,2,0,0,0,1,0,45000,0
"5213",192017860,3,1,1,1,1,0,1,50000,2
"5214",192017860,3,2,1,0,0,1,0,25000,0
"5215",192017860,4,1,1,1,1,0,1,45000,2
"5216",192017860,4,2,0,0,0,1,1,50000,0
"5217",192017860,5,1,0,0,0,0,1,30000,1
"5218",192017860,5,2,1,1,1,1,0,20000,0
"5219",192017860,6,1,1,0,0,1,0,50000,1
"5220",192017860,6,2,0,1,1,0,1,20000,0
"5221",192017860,7,1,1,0,0,1,1,55000,1
"5222",192017860,7,2,0,1,1,0,0,60000,0
"5223",192017860,8,1,1,1,0,1,0,40000,1
"5224",192017860,8,2,0,0,1,0,1,20000,0
"5225",192017860,9,1,0,1,0,0,0,55000,1
"5226",192017860,9,2,1,0,1,1,1,25000,0
"5227",192017860,10,1,0,1,0,1,0,30000,1
"5228",192017860,10,2,1,0,1,0,1,60000,0
"5229",192017860,11,1,1,0,0,0,0,40000,1
"5230",192017860,11,2,0,1,1,1,1,55000,0
"5231",192017860,12,1,0,1,0,0,0,25000,1
"5232",192017860,12,2,1,0,1,1,1,50000,0
"5233",192035177,1,1,1,0,0,1,1,25000,1
"5234",192035177,1,2,1,1,1,0,0,55000,0
"5235",192035177,2,1,1,1,0,0,0,30000,2
"5236",192035177,2,2,0,0,1,1,1,20000,0
"5237",192035177,3,1,1,0,1,0,0,60000,1
"5238",192035177,3,2,0,1,0,1,1,45000,0
"5239",192035177,4,1,1,0,1,1,0,30000,1
"5240",192035177,4,2,0,1,0,0,1,50000,0
"5241",192035177,5,1,1,1,1,0,1,40000,2
"5242",192035177,5,2,0,0,0,1,0,35000,0
"5243",192035177,6,1,1,1,1,1,1,45000,2
"5244",192035177,6,2,0,0,0,0,1,35000,0
"5245",192035177,7,1,1,0,1,0,1,50000,1
"5246",192035177,7,2,0,1,1,1,0,55000,0
"5247",192035177,8,1,0,1,0,0,1,20000,2
"5248",192035177,8,2,1,0,1,1,0,35000,0
"5249",192035177,9,1,1,0,0,0,0,45000,1
"5250",192035177,9,2,0,1,1,1,1,25000,0
"5251",192035177,10,1,0,1,0,0,1,20000,1
"5252",192035177,10,2,1,1,1,1,0,30000,0
"5253",192035177,11,1,0,0,0,0,0,40000,1
"5254",192035177,11,2,1,1,1,1,1,60000,0
"5255",192035177,12,1,1,1,1,1,1,40000,2
"5256",192035177,12,2,0,0,0,0,0,50000,0
"5257",192061933,1,1,1,1,1,0,1,30000,2
"5258",192061933,1,2,1,1,0,1,0,25000,0
"5259",192061933,2,1,0,0,1,0,1,25000,2
"5260",192061933,2,2,1,1,0,1,0,20000,0
"5261",192061933,3,1,1,0,1,1,1,35000,2
"5262",192061933,3,2,0,1,0,0,0,40000,0
"5263",192061933,4,1,0,1,0,1,1,55000,1
"5264",192061933,4,2,1,0,1,0,1,45000,0
"5265",192061933,5,1,0,0,1,0,1,35000,2
"5266",192061933,5,2,1,1,0,1,0,25000,0
"5267",192061933,6,1,1,0,1,1,0,20000,2
"5268",192061933,6,2,0,1,0,0,1,45000,0
"5269",192061933,7,1,1,1,1,1,0,20000,2
"5270",192061933,7,2,0,0,0,1,1,30000,0
"5271",192061933,8,1,1,0,0,1,0,25000,1
"5272",192061933,8,2,0,1,1,0,1,55000,0
"5273",192061933,9,1,0,1,0,0,0,50000,1
"5274",192061933,9,2,1,0,1,1,1,35000,0
"5275",192061933,10,1,1,0,0,1,1,45000,1
"5276",192061933,10,2,0,1,1,0,0,20000,0
"5277",192061933,11,1,1,1,0,0,1,40000,1
"5278",192061933,11,2,0,0,1,1,0,45000,0
"5279",192061933,12,1,1,1,1,1,0,55000,2
"5280",192061933,12,2,0,0,0,0,1,45000,0
"5281",192130023,1,1,0,0,0,0,0,25000,1
"5282",192130023,1,2,1,1,1,1,1,20000,0
"5283",192130023,2,1,1,1,1,1,0,50000,2
"5284",192130023,2,2,0,1,0,0,1,40000,0
"5285",192130023,3,1,0,0,1,0,1,25000,1
"5286",192130023,3,2,1,1,0,1,0,30000,0
"5287",192130023,4,1,1,1,1,0,1,20000,2
"5288",192130023,4,2,0,0,0,1,1,30000,0
"5289",192130023,5,1,1,0,0,0,0,40000,1
"5290",192130023,5,2,0,1,1,1,1,35000,0
"5291",192130023,6,1,1,0,1,1,0,55000,1
"5292",192130023,6,2,0,1,0,0,1,30000,0
"5293",192130023,7,1,0,0,1,1,1,35000,1
"5294",192130023,7,2,1,1,1,0,0,55000,0
"5295",192130023,8,1,0,0,0,1,0,45000,2
"5296",192130023,8,2,1,1,1,0,1,60000,0
"5297",192130023,9,1,1,1,0,0,0,50000,1
"5298",192130023,9,2,0,0,0,1,1,30000,0
"5299",192130023,10,1,1,1,1,0,0,45000,1
"5300",192130023,10,2,0,0,0,1,1,50000,0
"5301",192130023,11,1,0,0,1,1,0,35000,1
"5302",192130023,11,2,1,1,0,0,1,45000,0
"5303",192130023,12,1,1,0,0,1,0,60000,1
"5304",192130023,12,2,0,1,1,0,1,25000,0
"5305",192138973,1,1,0,0,1,0,0,30000,2
"5306",192138973,1,2,1,1,0,1,1,20000,0
"5307",192138973,2,1,0,1,1,0,1,60000,2
"5308",192138973,2,2,1,0,0,1,0,50000,0
"5309",192138973,3,1,0,1,1,1,0,60000,2
"5310",192138973,3,2,1,0,0,0,1,40000,0
"5311",192138973,4,1,1,1,1,1,0,25000,2
"5312",192138973,4,2,0,0,0,0,0,20000,0
"5313",192138973,5,1,0,0,1,0,1,50000,2
"5314",192138973,5,2,1,1,0,1,0,55000,0
"5315",192138973,6,1,1,0,1,0,0,25000,2
"5316",192138973,6,2,0,1,0,1,1,40000,0
"5317",192138973,7,1,1,0,1,1,1,50000,2
"5318",192138973,7,2,0,1,0,0,1,35000,0
"5319",192138973,8,1,0,1,1,0,0,55000,2
"5320",192138973,8,2,1,0,0,1,1,35000,0
"5321",192138973,9,1,0,1,1,0,0,35000,2
"5322",192138973,9,2,0,0,0,1,1,25000,0
"5323",192138973,10,1,0,1,1,0,1,20000,2
"5324",192138973,10,2,1,0,0,0,0,60000,0
"5325",192138973,11,1,1,0,0,1,0,55000,1
"5326",192138973,11,2,0,1,1,0,1,50000,0
"5327",192138973,12,1,1,0,0,1,1,40000,1
"5328",192138973,12,2,0,1,1,0,0,60000,0
"5329",192152556,1,1,0,1,1,1,0,40000,2
"5330",192152556,1,2,1,0,0,0,1,55000,0
"5331",192152556,2,1,1,0,0,0,1,25000,2
"5332",192152556,2,2,0,1,1,1,0,55000,0
"5333",192152556,3,1,1,1,0,1,1,40000,1
"5334",192152556,3,2,0,0,1,0,0,35000,0
"5335",192152556,4,1,0,0,1,1,1,40000,2
"5336",192152556,4,2,1,1,0,0,0,50000,0
"5337",192152556,5,1,1,1,0,1,1,55000,1
"5338",192152556,5,2,0,0,1,0,0,35000,0
"5339",192152556,6,1,0,1,0,1,0,60000,1
"5340",192152556,6,2,1,0,1,0,1,20000,0
"5341",192152556,7,1,0,0,1,1,1,30000,1
"5342",192152556,7,2,1,0,0,0,0,25000,0
"5343",192152556,8,1,1,1,1,1,0,55000,1
"5344",192152556,8,2,0,0,0,0,0,20000,0
"5345",192152556,9,1,0,1,1,1,0,60000,1
"5346",192152556,9,2,1,0,0,0,1,45000,0
"5347",192152556,10,1,1,0,1,1,0,35000,2
"5348",192152556,10,2,0,1,0,0,1,50000,0
"5349",192152556,11,1,1,1,0,0,1,25000,2
"5350",192152556,11,2,0,0,1,1,0,40000,0
"5351",192152556,12,1,0,0,0,0,0,20000,2
"5352",192152556,12,2,0,1,1,1,1,60000,0
"5353",192217097,1,1,1,1,0,0,0,45000,1
"5354",192217097,1,2,0,0,1,1,0,40000,0
"5355",192217097,2,1,0,1,0,1,1,35000,2
"5356",192217097,2,2,1,0,1,0,0,60000,0
"5357",192217097,3,1,1,1,1,1,1,20000,2
"5358",192217097,3,2,0,0,0,0,0,55000,0
"5359",192217097,4,1,0,0,0,1,0,45000,1
"5360",192217097,4,2,1,0,1,0,1,30000,0
"5361",192217097,5,1,1,0,1,0,1,50000,2
"5362",192217097,5,2,0,1,0,1,0,60000,0
"5363",192217097,6,1,0,1,1,0,0,40000,2
"5364",192217097,6,2,1,0,0,1,1,55000,0
"5365",192217097,7,1,0,1,0,1,0,20000,1
"5366",192217097,7,2,1,0,1,0,1,50000,0
"5367",192217097,8,1,0,0,0,0,0,35000,1
"5368",192217097,8,2,1,1,1,1,1,20000,0
"5369",192217097,9,1,1,0,1,1,0,25000,2
"5370",192217097,9,2,0,1,0,0,1,35000,0
"5371",192217097,10,1,0,0,1,0,0,25000,2
"5372",192217097,10,2,1,1,0,1,1,40000,0
"5373",192217097,11,1,1,1,1,0,0,60000,2
"5374",192217097,11,2,0,0,0,0,1,50000,0
"5375",192217097,12,1,1,1,0,0,0,25000,1
"5376",192217097,12,2,0,0,1,0,1,40000,0
"5377",192218035,1,1,0,1,1,1,0,20000,2
"5378",192218035,1,2,1,0,0,0,1,30000,0
"5379",192218035,2,1,0,0,1,1,1,60000,1
"5380",192218035,2,2,1,1,0,1,0,50000,0
"5381",192218035,3,1,1,0,0,0,1,50000,1
"5382",192218035,3,2,0,1,1,1,0,40000,0
"5383",192218035,4,1,1,0,1,0,0,25000,2
"5384",192218035,4,2,1,1,0,1,1,45000,0
"5385",192218035,5,1,0,0,0,1,1,60000,1
"5386",192218035,5,2,1,1,1,0,0,45000,0
"5387",192218035,6,1,1,1,1,0,1,60000,2
"5388",192218035,6,2,0,1,0,1,0,40000,0
"5389",192218035,7,1,1,1,0,0,1,55000,2
"5390",192218035,7,2,0,0,1,1,0,35000,0
"5391",192218035,8,1,1,1,0,0,1,35000,2
"5392",192218035,8,2,0,0,1,1,0,55000,0
"5393",192218035,9,1,1,0,1,0,0,30000,1
"5394",192218035,9,2,0,1,0,1,1,20000,0
"5395",192218035,10,1,1,0,1,1,0,25000,1
"5396",192218035,10,2,0,1,0,0,1,30000,0
"5397",192218035,11,1,1,1,1,0,1,35000,2
"5398",192218035,11,2,0,0,0,1,0,50000,0
"5399",192218035,12,1,1,0,1,0,0,45000,1
"5400",192218035,12,2,0,1,0,1,1,25000,0
"5401",192242196,1,1,0,1,0,1,0,60000,1
"5402",192242196,1,2,1,0,1,1,1,50000,0
"5403",192242196,2,1,0,0,0,1,1,20000,2
"5404",192242196,2,2,1,1,1,0,0,30000,0
"5405",192242196,3,1,0,0,1,0,0,20000,2
"5406",192242196,3,2,1,1,0,1,1,35000,0
"5407",192242196,4,1,1,0,1,1,0,30000,2
"5408",192242196,4,2,0,1,0,0,1,50000,0
"5409",192242196,5,1,1,1,0,0,1,20000,1
"5410",192242196,5,2,0,1,1,1,0,25000,0
"5411",192242196,6,1,1,0,1,0,1,60000,2
"5412",192242196,6,2,0,1,0,1,0,45000,0
"5413",192242196,7,1,1,1,0,0,1,40000,1
"5414",192242196,7,2,0,0,1,1,0,45000,0
"5415",192242196,8,1,0,0,0,1,0,50000,1
"5416",192242196,8,2,1,1,1,0,1,40000,0
"5417",192242196,9,1,0,0,0,0,1,45000,1
"5418",192242196,9,2,1,1,1,1,0,25000,0
"5419",192242196,10,1,1,0,1,1,0,20000,2
"5420",192242196,10,2,0,1,0,0,1,35000,0
"5421",192242196,11,1,1,0,0,0,1,45000,2
"5422",192242196,11,2,0,1,1,1,0,30000,0
"5423",192242196,12,1,1,0,1,0,1,30000,2
"5424",192242196,12,2,1,1,0,1,1,25000,0
"5425",192285814,1,1,1,1,1,1,0,45000,2
"5426",192285814,1,2,0,0,0,0,1,25000,0
"5427",192285814,2,1,0,1,0,0,1,55000,1
"5428",192285814,2,2,1,0,1,1,0,30000,0
"5429",192285814,3,1,0,1,0,1,1,25000,2
"5430",192285814,3,2,1,0,1,0,0,60000,0
"5431",192285814,4,1,1,0,1,0,1,40000,2
"5432",192285814,4,2,0,1,0,1,0,40000,0
"5433",192285814,5,1,1,0,1,0,0,50000,2
"5434",192285814,5,2,1,1,0,1,1,20000,0
"5435",192285814,6,1,1,1,0,0,1,60000,1
"5436",192285814,6,2,0,0,1,1,0,35000,0
"5437",192285814,7,1,0,0,0,1,1,55000,1
"5438",192285814,7,2,1,1,1,0,0,30000,0
"5439",192285814,8,1,1,1,1,1,0,45000,2
"5440",192285814,8,2,0,0,0,0,1,50000,0
"5441",192285814,9,1,1,1,1,0,0,60000,2
"5442",192285814,9,2,0,0,0,1,1,45000,0
"5443",192285814,10,1,1,1,0,1,0,25000,1
"5444",192285814,10,2,0,0,1,0,1,35000,0
"5445",192285814,11,1,0,0,1,1,1,45000,2
"5446",192285814,11,2,1,1,0,1,0,40000,0
"5447",192285814,12,1,0,1,1,1,0,40000,2
"5448",192285814,12,2,1,0,0,0,1,30000,0
"5449",192290094,1,1,1,0,0,0,0,20000,2
"5450",192290094,1,2,1,1,1,1,1,50000,0
"5451",192290094,2,1,1,0,1,1,0,20000,2
"5452",192290094,2,2,0,1,0,0,1,25000,0
"5453",192290094,3,1,1,0,0,0,1,30000,2
"5454",192290094,3,2,0,1,1,1,0,60000,0
"5455",192290094,4,1,0,1,0,0,0,40000,2
"5456",192290094,4,2,1,0,1,1,1,60000,0
"5457",192290094,5,1,1,0,1,0,0,40000,1
"5458",192290094,5,2,0,1,0,1,1,30000,0
"5459",192290094,6,1,0,1,1,1,0,40000,1
"5460",192290094,6,2,1,0,0,0,1,45000,0
"5461",192290094,7,1,0,1,1,1,0,55000,2
"5462",192290094,7,2,1,0,0,0,1,30000,0
"5463",192290094,8,1,1,1,1,0,0,45000,1
"5464",192290094,8,2,0,0,0,1,1,60000,0
"5465",192290094,9,1,0,0,1,1,0,20000,2
"5466",192290094,9,2,1,1,0,1,1,60000,0
"5467",192290094,10,1,0,1,1,0,1,45000,1
"5468",192290094,10,2,1,0,0,1,0,50000,0
"5469",192290094,11,1,1,0,1,1,0,25000,2
"5470",192290094,11,2,0,1,0,0,1,35000,0
