wtp_child_labor,wtp_firearms,wtp_fossil_fuels,wtp_racial_diversity_mgmt,wtp_gender_pay_gap
-569563.8488437093,-141203.232696937,30552.358134019065,-68591.76929325989,-130934.4278408466
-5174.4195677279085,212.43520422935754,875.351786580683,3752.5603998902484,1731.2096557708942
-15034.733799176678,5852.9655028258985,-1323.1513344004663,1964.6648801688643,-1140.4125478021742
4337.156635290776,2283.2545997581265,1948.6312164997098,3829.544114364338,1135.066577302527
-76535.57354202455,11682.226883589923,43471.19351622326,-38126.44181995719,-100664.1573369296
-16538.29271807923,-1443.1017829787347,-381.4749412318333,-9246.333766121194,-16755.553791255956
1108.0368687615896,18491.895956027493,1689.0758143043272,-9481.364173104239,-16517.119073135746
64672.899301798665,33017.94644528005,-19648.656377096217,25830.799103790418,49971.978505033636
4874.173504822325,-6624.676340380454,2736.5548686260345,2815.4836735350664,7326.738812247636
-137213.99088120006,-17175.455452166338,-13863.81005246735,-6128.978011810494,-33775.06484401589
3793.9079747034853,-11649.121252118457,-47.78879610710916,-12566.378721894978,-1839.713380044042
11791.489528677575,-2134.4336877354544,13112.998426292344,-6235.4692462441035,-11295.572515865879
794.7858729902118,1092.2547682110132,1602.3679555271979,-379.6137511858223,-1741.296822605137
-39768.19860978441,31658.463419014413,11387.732602273481,12232.884994746431,-19185.63488091199
202577.2519563568,-161197.2138641211,-102552.870133907,28393.06842897244,62435.48756073366
1228.0809952593115,780.3702620172589,519.0967008538347,1329.3527870202224,-1378.426880059071
-3564.7963514011635,-781.6818148708286,-1304.4427453836142,-2181.90904801862,-2628.5815897846123
-51664.70995145012,-10586.96970982477,6279.099278241737,-19375.17255148664,-26545.644702092708
-61377.39752084741,-10896.642172922213,-1094.7448445102393,1224.3459645109094,-7301.460850337047
-130727.05535125973,-446025.70151710167,-80321.38747555962,-117460.12875653112,-191415.83779941947
-2990.6859651006857,-50677.27687689468,2882.9826758140116,-4790.26633297108,-14098.24121883669
267.8347439400459,-18513.5353392028,5086.602879694853,-21586.92242530049,-58866.827581190315
-29214.905354430517,-27207.331241430125,10074.955255899891,-23625.48227415038,-44281.776609053144
-2885.5586589400186,-62711.01934189089,-27878.978744850647,-34391.19370960874,-9704.7427078984565
-5280.4001170645315,331.18933664965823,-7935.584880901196,-3582.1296781447204,-5968.135163817655
150332.66768372044,-4427.592009914943,15622.654455139587,119617.72992437672,67073.74458226276
5946.313664460445,-9233.521890018768,-2458.4628212090506,-9320.024378037888,-12734.882919113657
-1595989.495406707,-12201.875065931094,-289690.6012748997,-857898.4248882815,-616691.9081075286
-63422.169194794275,-2512.981644437857,8052.824799893127,-158927.1985100572,-69516.9966153846
-142477.7785533155,-11310.807317985877,-25024.045208169813,-104047.79177314862,-58684.395687700846
153684.30608558876,-15633.15954788861,-9481.178419756554,18935.467306481874,26943.794478410928
-1736.5077069646013,-437.7697149416907,-816.5620834928012,-3257.1306140981055,-4099.617866890789
-9956.874675782186,-5207.906560028134,-2670.270841768198,-5283.738736908472,-8347.734801820823
-301109.38120514265,-194201.90045535748,199662.5378666717,-221222.4045333131,-499850.8001236702
-30023.42011356804,-166846.6859672031,-19717.442693100882,-49512.57162246463,-67490.58198226658
-133356.38637844514,297993.93181298685,-163374.02717455386,74070.44283651878,93973.43717415795
95251.70446119078,4594.132366910305,4519.169659524651,15451.694441454008,28687.263378487205
44092.30453948137,-104544.897627374,30760.333355196213,-59222.186600130306,-22711.540554900206
-2552.805248734404,8204.346006246724,2304.073301034896,1672.0952373196774,504.67497855377485
-151109.88048501906,867.9828914327711,4412.650322119556,-19618.76470778137,-8934.457710089948
389748.68283219566,-59600.864724416,-88896.75490359041,93353.21351787659,139868.2200362186
8400.337848923049,-1163.331138601986,925.499102623701,5932.201191370808,-4903.213010404979
-12232.605060651504,4407.477911092768,11431.65644791897,-1701.104034013015,-10610.603820370306
63988.97005184329,-25011.99590715235,39861.33186207807,28809.43244941295,36329.15117851255
-55098.5556760588,665.4736019324336,-3885.4660215178305,626.4269947888616,-11513.382323151352
831.7023901666871,-188.0781756866763,-719.9553378337976,1147.0047413344687,561.9117146007601
-93896.28508939996,-830.8782517856466,34472.96353226734,7267.029562835458,-41577.30676741688
12676.20898133738,18274.89422779973,5630.66547557251,-1660.9491463226072,-16544.185375613666
-175372.29757359583,-497771.4990821573,-22507.611281974758,24250.469863669343,-151786.40667065178
-468.5704394113046,-1857.2567373841568,-1908.2631169839528,1519.714189976003,-1092.80294644529
-4032.6041318494144,19428.618124660563,2042.2304835145392,20760.943408370098,2316.0228507378893
-103907.21850272958,57498.021565663075,-92673.49581797313,395330.6812650281,138101.04579515525
82848.05470964496,-6165.425947057102,9082.502878895797,13271.46730541629,20719.81639631659
1315.4854338592334,-1350.635853068803,661.6902451753302,196.1446715869369,-2379.994571243646
-43554.777124498985,2214.718615675501,5596.986185165711,-14662.990238552617,-16021.505378090073
-146407.91826716354,-22958.85901685518,87239.53203647667,-132559.3050570625,-107250.7767896741
-8800.809416211747,-10277.614120772423,-4756.643544977754,4605.541230528247,-15237.207483440161
149778.88459310046,13481.82161570091,6986.035164141475,14028.430488373444,33627.78726116589
-20486.437375314254,265.12230745747706,1951.0383535277974,-1424.8674280693797,-8016.836866796034
30989.32248271174,-13878.337723572104,-18994.64006551447,6625.705117185052,37057.92468240435
-17489.46467811148,-10401.186863475958,1860.133547107737,-984.6010575056966,-9773.012308779378
-9605.322968576484,10904.964574971335,1177.6317221231002,10163.493531724615,3213.759017848829
5621.3777121049525,1781.9108556759015,9935.80694846135,27269.944378810167,17154.344570035428
-6918.754617011947,35217.25693172288,-9751.76960781073,-49968.81383368004,-81407.32415056789
-9276.819725997555,-34022.45855556667,-27084.531907306762,-63355.91622540564,-71788.95025157345
1038702.08741731,-112782.73312235877,-37599.65980403976,79536.53862299757,271089.3015377213
-44187.12529776894,2348.8509889909055,-9484.325308746878,-68279.67072964337,-37206.730907761186
51354.94504623031,30095.733896740618,2999.366717635601,1123.485099374867,6003.546164494261
-158902.74992316737,-1511.675004743127,26070.070929935617,-124376.37274887576,-228659.16772644248
-3898.531334766683,-1542.7042370768872,-1167.8875184430317,-578.2508644835158,-2660.818550784702
-29822.078230861072,4123.184145712479,-827.7641307692953,-10778.677599430812,-9672.465876876746
134745.5075831484,27307.913210004383,14715.105214085504,18353.884722796724,25501.54542170456
-440.4672267025723,-18919.603448247824,16250.588292338567,9588.146419895613,11164.28047948089
687238.309892875,-73208.23050382329,-48615.2288267369,21984.6101348103,146578.28730885676
83746.88929906786,15414.928628553458,15036.754901860339,62278.484266914114,77753.13834634652
-16679.659209965506,-2963.289695353341,-1919.5365763510033,-6227.415744478756,-14039.508436056525
-6943.013716529057,-1104.1537523229506,2831.4628528263365,-5986.860501670664,-17556.137246485607
2378.319001328905,-26323.387403604658,-38410.53059990819,8055.427873597264,-12353.548277125768
-18160.061127887,-19530.98580760999,12249.319339056945,-9449.898741658619,-30132.845848029938
-32839.51339645956,1217.8230758515986,-4387.607266075016,-6125.6088528043365,-20859.009847384685
-330536.00085907616,36895.87517549549,15965.64021898135,-46314.8792250142,-47738.681887626444
156730.27287845445,6918.573530453587,-22277.20226854359,50096.440772613496,61654.72155414343
-31660.551638095712,17811.0714079546,-18572.444486553908,-7370.764307360403,-21552.757225654088
272289.4176407535,22765.064557665704,-10904.37552556993,19261.948907828377,44240.01784356783
398873.276450168,-62941.88371125159,-25574.747648850644,29120.347945398975,128855.47384820192
-6815.071820024241,1970.2048926565187,1084.6275749531578,-2371.7478508969757,1049.8640613310981
-2410.2930240225533,-564.0864729987226,1468.5625132090702,-2230.527198028903,-11063.01645018412
-3984.1911404329626,-12842.75560432689,-4460.569298801172,-3057.6044616579984,2533.1752532092673
196.01303726093496,735.2378045989324,-1580.9537654498206,-91.65323511038036,-1151.1017780267425
-10364.420113523433,-20303.62885979899,-7238.230663122082,-9946.578733634753,-3858.9011972901562
-336.9675984958221,-180.51992851998395,-3781.4420083536947,-2365.9772891076423,-965.2946434313548
-9008.259642039846,4962.364784785183,-294.59368663059496,2298.189994097038,228.1111891203549
292.2643850379521,3045.6264274126547,-1120.0960673926681,-8226.0754318297,-1129.1197159503695
-19478.853395691134,-4435.68842109924,-3742.1177005498594,-14478.215058813299,-4450.693752233517
652645.3709069185,5310.541801795117,10708.024980773074,-12053.43437880155,90522.10038955836
-7396.329160017913,210.6975882448715,4773.942654378432,10.073006088805998,-6265.907283129178
-37188.86629163509,-2164.2458854879624,6006.0753771874415,-987.748036017671,-3934.6128079332966
-140967.14813562177,2491.452519647216,7782.710860758558,-40222.47300061124,-36893.63902021142
-11815.020709252329,179.9602023926965,-3360.3810993855113,-9052.433202987595,-14995.94770091443
-3620.0966899393325,-19809.72193281215,-14759.528896128812,1211.3181520167643,-3936.5404189310325
-15853.209935233062,-5966.999479491822,-5611.345327034366,-970.3562901636183,-382.74005712708464
-53822.61417508728,9481.78729935289,-3618.629626079858,-22375.712693304307,-12122.874808815675
292517.0582932292,-64452.45005225607,-9173.974086093329,44641.75773549909,54929.50875219178
-78806.82008834969,1468.0351900410376,3098.886107594135,-14397.756368533468,-17431.49634586008
-13213.687640115795,-15373.910937980876,-3752.6924486754433,-10593.758782302571,-6373.558725149693
1168.6827569589198,35453.901692610394,-33447.41541137098,44189.56467940016,154470.6680817939
-560098.6635547682,910355.6964329146,-135443.53140983725,-1449920.2024533926,-1077870.5829795932
-7988.929141403158,5207.806522145902,17677.46782407401,-27811.0851345513,-55756.336021012015
33810.51092431011,-52779.223016153686,-19115.510588896566,4911.691027281135,11424.148776161108
-9345.199235924507,-3078.9890530663047,130.3929503924281,-283.72922508648765,-5578.005908010943
-713.9488775886875,-4493.766432451884,-1169.7063344650776,-1486.8590013819025,-2395.331822936221
-3691.81994771868,4115.200107293298,-566.2815074023372,-1857.7631725347592,503.18497669862245
-1689.5662681220322,-4514.437939815662,-771.2442708645948,-1013.1411059663671,-2035.48810840001
-28702.636077733263,-12557.594662880658,-4576.341845748214,-13845.834230509416,-4797.086913519353
-25587.11276331181,22353.66291854732,747.8959176829266,19428.529564450397,-11255.486337999322
244857.2958712245,11081.460813528785,-15514.822784506187,6930.564784699822,59094.16012497468
-337991.13812967297,-97751.30133403347,-72780.16335911134,-27200.02219481626,39959.549744368276
-99380.80107671209,-149564.68595124964,-21963.67193597567,-48359.81557542434,-49497.51200776914
-95921.70589420263,-16990.540142268877,-2588.539633787311,-4252.4301457372485,-9852.529419382454
149675.47036416666,-42220.97842040071,-45132.58540147145,35822.61543727079,71118.17674584742
-4599.998896498116,-16704.812905782295,2655.2577362057227,-11645.771076359371,-11058.729586850242
-10298.133107305352,-14626.351847128173,72.98885448624571,-11964.432068816173,-18009.32169101525
-14842.68566491087,-16612.91688644004,14886.250282674227,-38377.34710010991,-26159.23492429505
-634.032779158964,-2584.1083368341965,-219.05988223412055,-203.76889982800822,-3250.439635422678
-28007.759044910777,7421.418318974849,-385.20303012010123,-13182.945550467555,3744.1523561847575
600440.6450699061,-121577.35272583217,-279761.9635830835,36471.79123595484,125229.58248036231
-9196.484432091876,-6630.403757554649,-2338.9773709276024,-3170.129014237605,-9396.027559997528
28014.747215679356,9567.155534956497,-2021.584396487178,10384.887037761406,32946.661807724544
-387104.2562801234,25220.153780052748,49985.61292311722,-82269.16252826399,-305722.27349186625
-7043.486525110039,-10050.77122947879,-8762.994107625267,-14901.808449983779,-9153.32407027886
-34917.17726576139,-11291.412535762445,-402.93808929154045,-2599.110444697075,-6842.510389096873
-23083.25206007909,30876.936904059432,10390.347793741345,8957.599811848197,3493.401761546926
-100563.02768409648,-129173.71735450072,39254.722086069174,-16571.820560923014,-52834.88116573309
14138.680137406012,172425.52740855745,17556.720452622183,-7272.308530312802,50677.49130056659
-6042.869733039438,-5954.189114808625,1534.5512015110419,2418.5556868567905,-5052.419439217299
-32572.180912791293,-50108.07750269549,10489.954137260649,-14625.283923867437,-79.01489801566916
-9023.323707225565,7714.336338838941,3093.424357861963,-3579.24273658182,-3485.615054118936
-107555.43396180122,-17135.205454833384,166796.63021448188,-188519.9194356383,-440144.65166686085
-24524.49945300471,-5540.704609362988,2469.2050468197413,-5797.431528605022,-23687.078779402815
-40875.76716874901,33971.76952680792,32369.29579426961,19119.689770739984,-31758.42982333116
119.691294838551,-2164.957852300595,-3268.799085113591,-1458.0628915457394,-3402.804535712558
-4735.678642200197,-509.24175311358624,-2784.380873643344,-24.697441279141028,-530.1168637656554
-30321.619404420046,10382.71248135129,5107.508911355266,-16423.16252037126,-20177.79633624642
47835.924250033444,364577.6164801235,148370.8799627627,-171581.520829139,-278771.83373625757
680461.6466391031,82026.15269391428,-24975.758871865015,137193.67587324738,134875.03543105468
-45896.04777095455,2613.2754814197624,-17036.378787671678,-17436.918771700668,-11263.178165216019
-460.98171468329053,-6528.837082433346,1260.3043828225618,-1139.0720640356608,-3723.791735821668
-17344.054753248347,39480.82891975111,19791.36915290341,-31267.23701769281,-17750.500212427887
-77616.17798317959,-40377.533479060396,31366.9764112092,2481.954074828521,-6040.7410523101225
-9624.971945029583,7674.381104813217,3218.3189869458224,-3754.945377394992,-4639.999178830384
-34197.385157328834,15390.717703964094,8313.668696640767,-2717.1393734663297,-2410.9315483224136
-18357.135942009354,-10456.681188583103,-17669.77839427469,-84828.89506024696,-37043.601040034235
154188.6005983585,462526.9672462942,34318.752159850956,143301.78787467338,131279.27589737775
-80574.28852561726,-1998.2752555320567,5782.590006422202,-15309.145519745276,-20339.414921005504
-9040.668810765661,-926.1727419111322,2687.7824497028832,-3458.9702912741755,-5698.4251105749845
-145469.488598478,-29704.898566568547,-66058.49626272231,-321747.51113252976,-691281.6666095516
1632.706244431616,1880.7721358446015,1470.015017917375,473.0810349437105,-573.7464499880141
-31211.89719554446,-4011.2715156072472,-10107.331846838235,-24088.10647410361,-27726.99239222863
35398.806468910276,27359.524515042354,24515.40671844156,66970.9405434007,29627.051488178535
-119527.38848303647,2500.4682320323514,15264.581647836278,-7390.205643191223,-15642.332937837808
-3629.9574922366187,-3100.084088435603,3230.0082293068804,1385.0082635532335,-963.3319655009909
-45873.296553843626,-25094.91372092845,6303.509553622672,-15043.949970881526,-9063.310926155533
-234528.08896543007,-46725.957241025695,-6863.054560633092,-10862.587066963135,-55302.22949642137
-6523.09113430633,-53603.662429366894,-57921.50179677383,-12436.601964414638,-23838.810911829365
-4043.980672798856,2266.5430935196364,992.7026990918149,-207.19963458082464,-2807.0543839989455
-226071.08180849758,-8855.218628954066,-9643.80054155856,-13105.094867715266,-40016.671665444715
2121.946127139614,4425.43725611663,5714.409233600786,-6528.7009892707265,-4076.693071799263
-42785.42539952722,-6072.75535600746,-7576.323988106982,-4296.381784983462,3077.4007191839833
-41060.82870965544,-44129.51112530576,8157.412240829001,-17392.544868360586,-41188.67158229211
-52627.54511330035,1004487.3467405776,190584.00484708996,145781.16205440214,-159288.36191785964
-8414.214648886551,19926.498582343404,3899.419444271051,-14270.43693826384,-38435.58391861159
-455459.3755855629,-302449.14233518485,6480.695516584047,-163313.7731897751,-220176.02784750282
-13100.650458838949,-7555.60921642922,4319.6147017343965,-28647.88583646113,-34457.0364588589
-318895.91392174864,-24114.46202491537,-2601.0544015965925,-41006.12263558104,-88879.57797186098
-83945.64522300902,-22493.286048816095,-18141.984336879406,-45529.700862948936,-52374.3344069975
-3476.7574413375837,-3970.4800281886205,549.9466806233532,-5322.870139190948,-5901.211462478755
-1492.2850816072323,-10379.267442734199,-8917.55873943374,-13404.377479634557,-29914.481387323114
-25613.672860658935,-4130.127613945831,935.1927354045863,-7815.717179256404,-9016.280882173402
-2876.4670486256728,-1562.3293072548881,-785.1375084515001,25.024289698242104,650.8464256947603
246800.12113895544,23492.216004180864,-39069.55138882223,135041.14687481316,129802.98135530128
89389.5181367309,13956.824428555286,-50429.23456458914,17675.97538118715,129072.69389057333
-100930.97299502128,-4465.188615861314,-4186.002935815009,-18446.17438083498,-29880.61278295907
-8605.831048482469,11448.18957563119,2140.6615887354346,-8486.388537758347,-14224.146727559826
-25020.76890625508,4410.915736158774,1412.5970124976293,-1631.1039313264134,-6197.1347328147385
-10595.90242210214,-22656.721716711756,-5091.761386022172,-1544.1235287491465,-7944.037472748927
-361907.23504043097,-39602.35512725369,6585.0003634575405,-73271.1899786333,-78815.30604495286
-38656.23076928757,-22703.12498567427,-13681.240690460176,-29880.498526674597,-16991.162250219088
-6848.935214938401,-687.0149964968705,1946.3122892293845,298.428364015825,-3104.5274851223603
-21045.152381464355,-6371.88237728341,-8102.847635032978,-21582.24522251131,-40736.97814363053
-4045.232077935456,-5159.6178739741845,-2780.6306597261705,-172.29301611928523,-4650.424450945445
-148447.1509244513,-31409.8741221294,7776.453381285448,-30070.18871656748,-66353.06964739427
25606.18522790362,32327.508771678436,17589.782380917844,3400.9049302922826,15914.299539836833
-16813.591591633798,-18831.633378079187,20659.468288414006,-111371.11536989531,-38228.22165527516
45538.60169933947,12806.402962290398,-11155.06882527704,4248.708077841242,18015.611437176514
-6278.072385195044,-10335.89847360152,3443.9981044474175,-5469.911319733492,-6102.612432260938
-21519.397567585493,-3409.3653177083165,-17926.029236624294,-6403.752038707995,-9639.874927161345
-14074.141180307734,-366.1738429931312,14275.87709752848,-30876.497748010246,-52892.70093206021
-154589.04211012804,100327.95221204309,37925.32093572141,-47023.71356382443,-51360.52864196043
-33624.610251239756,-27332.128756446713,-2918.651818437233,-30181.060733020953,-24978.917490097738
-234746.013967663,32294.694267958588,31617.33412530811,6423.902317817686,-36941.64825933711
-2196.036438244043,10231.84141297571,6787.738843936459,-715.2798892589414,-10388.800309875518
-17992.56258803113,-11605.946834425304,-2181.0203678122966,-9454.55278085054,-16140.566501246762
-25100.62878036812,-35089.43618027226,-754.1529256672926,-28896.560904170998,-32701.904060020515
-44697.714512150225,-2811.8599639067393,1850.8579746672217,802.7071398092681,-12959.761024186071
-855.8921828546772,-4367.647752991289,-2199.2445200423617,-4519.205490147953,-11705.30997270286
-32414.29908121307,100969.58616163692,36999.88667513882,-5364.614910768777,6089.43129048617
-16219.118402724038,-11134.983016027914,-857.5716061248377,-3716.957026260986,-8068.014894880725
-43981.52477529795,-2403.816407445136,15137.353094319293,-28740.905097391696,-44681.430415360504
59636.60673797856,27030.23405271052,8604.930117381187,31579.178285619455,50682.52638562932
91460.4947479803,10242.016052484158,696.7505216187369,14592.520973089258,27073.066927585245
-606.5691423019364,2683.7236524056516,58.903801712721396,1104.2343791309727,-826.1979339827212
-5973.069690975791,-5074.058184387225,117.21094265519687,-17262.348088578485,-941.8409734599385
-7594.592045355545,-3624.61740289955,-1444.9683436532991,-1834.7647319820069,-380.9107772576519
-8048.730104660975,5963.896585558166,1619.389814998756,2132.9226972619545,-5923.885221301561
48692.265487432924,40310.27292457929,13429.452538843938,29989.66907547207,42219.90706254561
71623.41665049214,-31264.747682696194,-12514.303430118278,45753.49169355991,27300.236936584664
-104373.74127954237,-201.8324500050762,18209.01384664773,36841.9014378212,-21917.049059718076
-55430.54476923561,-292925.3063891594,-31926.55683461185,-29268.8613733454,-34911.28644214499
-42134.170983396565,-25426.163977408913,-12255.480648593866,-23523.725360611446,-11004.61164362252
-39155.9744600477,-28717.34005948411,-30768.76538946575,-12803.57695190767,-28640.015136307073
-106145.09304193157,-110057.08654138357,-60281.75633635725,-47560.301465147655,-46550.903387223276
-2159.379283511341,-5889.586963067919,2520.1833918527636,14681.236602343772,8677.473437656028
-51414.48345648607,-8660.537305308455,4948.796366785455,-12081.346989426867,-15839.089335968318
1847.703262078541,-2242.546148908875,283.4163262929845,1332.1520025867833,-2029.5578543702907
39929.12825171047,28662.660176723257,12613.4731171588,-65896.56652186038,-214319.05228894512
-11133.05088520389,-3240.018978793096,144.8547351536062,-4546.619134721309,-3960.328691751577
567760.2285913673,-51354.422155424305,64777.30580257531,-33421.83623980737,81694.02071944166
-14811.786494580945,-36894.39506425219,2436.4235200758694,-4296.7007655057105,-5777.4567712824755
-14453.861049861605,-527.3530437843639,1565.145636935068,-2246.876048366454,-2563.7924238505066
-40586.67519866996,83151.46735446069,159898.3948520519,-258179.05104165783,-1261888.5412958763
1617.8783149422702,-717.4464002698885,2424.8389286507013,-5303.311979278002,-4613.996011413987
75618.17412930581,14440.004901722074,-2549.9634687797807,12707.280588023576,18804.79569798906
2347.0476662462943,-9666.361374511727,9314.190447169463,-20143.91540011905,-25047.895523376545
-144730.4233264572,-40976.82402389396,-1227.798244199878,-56570.38028587991,-45865.89597850635
-575748.4375074122,-102958.60482265627,-77174.07988072003,240568.68626256593,-456037.3355307375
1758303.071753748,384766.62835550687,-70208.29275533858,263917.8999922029,578310.4991068463
91862.37232897761,6593.959073006047,-9065.056058728092,-16462.54637014123,2580.7351633180956
764.6094906357063,-4586.554612342544,-742.2087597859497,-112.68992933130211,-1615.1147805086625
-98043.50842631597,1790.7587303202508,8331.084400989397,-21366.765675678667,-35815.46055780499
-2331.4269152094853,-43383.432918491555,-22883.10521671885,-11856.08255497904,-35420.885667823175
-1574.5004054243025,-4238.809144441808,-589.985180325134,-1582.11360247539,-8650.204349427613
77964.44793895094,39152.98921469622,9107.174985974305,45946.31991947665,55021.50132252448
42078.085740335904,18666.663461225082,-3192.4678039964792,35926.40021273586,20719.48953814909
26337.13538346742,8509.143485081846,25378.40588884899,45151.01492510071,50353.15660042533
-7438.931709768854,15822.586063938157,13313.832408071614,-2347.7821699053093,-7299.595427944482
156377.31870797466,-33155.558010999346,-19215.80124112277,-9816.358053128026,74521.37739659344
-115781.82033915179,74889.91017409645,36677.66876144631,-37660.960423833094,-27244.190583468247
93.59588099500911,-3973.7917405528437,-2630.887462885179,-777.4654798625368,-4217.167084337688
-778495.7695499411,-302430.58700920676,-101019.44053806039,169103.25739543565,108640.91900837407
-2342.334519335614,493.77411107885484,-230.4342461132303,1619.4484439283042,-2964.033417045041
-3188.7232088525534,-283.40449249672815,-14.921375774983302,1713.0940104346107,492.8908078809169
-38364.515339514306,-14714.88310743874,5942.144342254258,-22389.109601914348,-25182.351351500707
-137393.66411153125,4768.800441771868,1774.9352934897327,-21844.13141123089,-25365.3019557968
-56447.37288430847,9022.413039463749,-19444.43084271186,-18351.572998215564,-10550.959590963663
-5017.847977209431,-42485.50438865009,-2896.1834069796414,-12980.553944439585,-13552.905452038258
354978.9848374576,129829.48082812724,28482.943028439935,90509.30418745725,129767.84877987186
5020.6051682532125,-1031.5226652900678,6699.804030074537,6316.310078505388,-890.9876020346188
-419746.93543852953,-351.03541450139846,-5621.505859167185,3581.5231962772345,-135714.2800578849
116132.22367377572,428030.14267921844,67921.80282578566,28950.781642420447,133355.99882338085
-13205.800703464858,-3725.985159644978,-13992.529032172371,-8901.163428500418,-5735.569915620656
863989.811485238,361844.7754622497,128644.66465370692,306407.1529458363,110150.34818359965
-9329.194557712337,-12714.77609057772,-6461.16260631892,-11240.63102176077,-13425.194143562861
-10657.156426447402,12.854514580344324,-1530.106211902858,131.14844016468436,-5290.248195208733
-2420.029907814176,-5520.012651993454,-1592.4455533385858,-9515.811859232037,-9664.81414612712
-6246.735396184082,-4105.044608776076,-10278.846628925166,724.8603041009477,-4263.764219163169
437.93369303418575,5181.779413994163,5945.810140993564,-6981.700987176291,-7426.34275479236
-9974.909872723098,-1794.9540098698958,-2048.7136236310175,-2183.6613879779525,-3161.7284785875772
-29809.26802322968,32249.085593923715,16694.823617465674,-9482.99374620576,-47440.83017849943
1291600.5785772838,1199164.8507519711,397410.1724795913,675983.5387772694,441792.2111292752
-725.1979513815924,-1626.4567207749308,2491.917173487543,-6613.716412727733,-4779.02840639487
-7998117.223323487,-590890.311833214,436471.3900679214,-507433.34440305876,-393953.1253036838
-6936.516235387124,-3590.1939438991126,3728.1660770170192,177.94815602157277,-7086.7084939959195
17065.667978589732,-11600.100311514936,-13874.144664754767,6603.536260095285,4635.863096732643
-217427.50421665044,-29199.002652125448,-58157.47306911631,-79253.65533046583,-162659.4433372813
-5349.160099020553,-3184.4211449540703,-919.369958308995,1416.6497659214788,-1813.7594708815486
29871.930899470455,-64073.364621274246,44449.45997276192,-24765.325771168507,109055.47567836921
-9439.402593235569,-3850.7323347195393,3788.922146742606,-10239.95717724335,-7884.481420951131
-19887.240712260616,-12379.494730969602,-7938.657374214818,-4765.586137676614,-6451.414403631599
95648.20090749145,6698.924718706912,-1044.0204796129367,10185.554521560462,27048.73244227802
-10961056.42315105,-4529901.9071840765,-1161376.4890453208,-7993594.652232659,-7984467.741683964
-7601.585688039255,-4123.253052416594,-1119.9696983936124,-2254.9727392994896,-281.1444254552534
-9994.694509454206,13408.69766879114,5264.835521331782,-56.424714972770566,-7076.121191781305
-31565.082087909035,-30641.100060698962,-1568.601782137874,-7767.168255758082,-25616.83639161026
26862.143764254633,4102.229924210495,15619.676925004838,6173.137908844413,11690.930433173735
-10658.378465096986,39572.04045470562,11177.727126853628,-2535.8268221138906,-5936.66812604279
-1839.684957728083,-10370.329172148258,-10333.756365398523,-19033.781021831273,-9815.491615084502
-27628.509839740127,-47532.070768375466,-2467.7356175017007,-9078.257250951097,-8656.28161165265
-242163.76982019335,-77262.46643682037,-46250.17491827862,-99627.69411150359,-92564.52543346968
-14905.408802666187,-42712.507613567446,-7843.073878665888,-4958.897929783384,-4858.173934531243
-3066.395531351105,-547.8918245617369,4630.183648763643,2352.209471704807,-6619.225204372383
4980.731299046036,-3280.1489120658866,-11634.817883956488,-15372.436831992876,-21432.858073620024
-5740.3767987242445,-1957.5559636542437,123.35610808215145,-8647.819267391307,-15959.107991965728
-7593.329071273678,-8779.050701776046,-7690.491442883958,-5430.861974280004,-3340.260935032519
-33856.294232583066,-394.74704161809217,32164.450896513157,-10109.65731775343,-48110.88433591162
50302.44731133882,2790.948966594184,8225.29904096067,11366.808749129936,16213.945584552492
-5649.1667462569885,-4063.261253918055,-3325.215854043067,1412.1515301599654,777.5369024112006
17597.30355268515,15141.541222121845,-12919.06071677345,1195.5841966409478,62920.28405643537
2869316.7646559766,280731.3771306207,-113303.24342570154,387113.3691542722,757758.5851449582
57852.516526752595,-6156.076786470238,-7935.974912698412,14313.539782522934,21147.217105752632
-7687.560280848257,-6174.837877798345,-3169.053033915184,-2203.9160389357994,-5846.21830177636
-9842.602598776004,-6968.9712681767105,-6041.949954899939,-6550.101952935067,-11180.54154483927
179072.1109282847,127787.59742232937,-23793.601632903014,143754.16749993246,195877.0757481163
5272.521219609684,9929.101689793033,15187.713563778467,1817.1940476002158,-659.4384363637663
-8877.961047800269,1937.2325977726273,-405.96828958946463,-3694.355263132771,-2934.425395858356
7117.471597732426,-7275.275601226213,-23033.046542541262,-5735.557708823853,-6880.990488277221
39377.1667972407,-6808.831963053817,-11186.020544944837,16525.35019018062,94079.52669140071
-27447.161797938694,-5086.629669401385,-2140.4211827518125,-2078.0949096559734,-8402.711110447775
-35788.39725847152,-28556.228031246752,-19232.757446256506,-9496.691055613781,-19406.159676641797
-3391.016769148443,-1269.5671251743615,-432.5226012532676,-256.87656864938157,-660.748375049197
-2965.9457444570944,-44175.395341919575,-18471.741535018835,-21830.020217773807,-17423.619798343625
-68092.27618817822,-71643.67109422506,16286.573442875995,12583.052952961463,-32450.656753247906
-51645.8419157985,-20170.86152031052,-8812.10750586955,-33511.973529951756,-35884.89068576642
3542.468620142607,-13885.569244796796,-9239.099486640986,-4807.89839382945,-14127.916850829308
-49524.50671580777,-14685.973581347129,862.0939778733006,22652.774452328027,-1741.02954083199
-439470.3909991331,-191292.1882950783,116235.65369404604,-209305.74533941364,-315799.761057191
18183.58328924302,10651.146664719934,2372.1032203502205,7647.81395075853,-1861.2054646607917
-40272.587567205395,-10576.218135901896,22821.195129759686,-16645.921756919826,-34241.48135069765
18829.807449209733,1301.887161753005,-5073.845581151009,-1378.983241186812,12548.596604010407
